level,algorithm,heuristic,success,cost,expanded_nodes,frontier_nodes,elapsed_seconds,operations_done,solution_length,solution,error
Microban IV - 73.level,greedy - collapsed,player_distance,False,0,62253,0,113.81436123210005,457368,0,,
Microban IV - 72.level,bfs - collapsed,,False,0,342771,0,402.9614527079975,1566732,0,,
Microban IV - 74.level,astar - collapsed,min_goal_distance,True,145,46603,28,41.651131263934076,144937,145,↓←↓↓↓↓→→→↓↓←↑←↑←←←↓↓→↑→←←↑→→↑↑←↓↑→↑↑←↓↓→↓↓↓←←↑→↓→↑↑↑←↓↑↑↑↑←↑↑→↓↓↓→→↑←↓←↓↓→↑↓↓↓↓←←↑→↓→↑↑↑←↓→↓↓←←↑→↓→↑↑←↑↑↑↑←↑↑→↓↓↓↓↓↓→↓↓←←↑→↓→→→↓→→↑←←←←↑←←↓↓→↑←↑→,
Microban IV - 71.level,astar - collapsed,min_goal_distance,False,0,333354,0,519.5053030030103,1880600,0,,
Microban IV - 72.level,greedy - collapsed,unique_min_goal_distance,False,0,218227,0,256.2419497149531,931142,0,,
Microban IV - 74.level,astar - collapsed,player_distance,True,145,46603,28,42.719428195036016,144937,145,↓←↓↓↓↓→→→↓↓←↑←↑←←←↓↓→↑→←←↑→→↑↑←↓↑→↑↑←↓↓→↓↓↓←←↑→↓→↑↑↑←↓↑↑↑↑←↑↑→↓↓↓→→↑←↓←↓↓→↑↓↓↓↓←←↑→↓→↑↑↑←↓→↓↓←←↑→↓→↑↑←↑↑↑↑←↑↑→↓↓↓↓↓↓→↓↓←←↑→↓→→→↓→→↑←←←←↑←←↓↓→↑←↑→,
Microban IV - 74.level,greedy - collapsed,player_distance,True,197,12748,2576,9.975118977949023,35298,197,↓←↓↓↓↓→→→↓↓←↑←↑←←←↓↓→↑←↑→→←↓→↑↑↑←↓→↓↓←←↑→↑↑→↑↑←↓↓↑↑↑←↑↑→↓↓↓→↓↓←↓↓←↓↓→↑→↑↑↓↓←←↑→↑↑↑↑↑←↑↑→↓↓↓↓↑→→↑←↓←↑←↑↑→↓↓→↓↓←↓↓→↑↑↓↓←↓←↓↓→↑→↑↑↓↓←←↑→↑→↑↓←↓↓→↑↓→→↓→→↑←←←←↑←←↓↓→↑→↑↑↓↓←←↑→↑↑↑↑↑←↑↑→↓↓↓↓↓↓↓←↓↓→↑→↑↓←←↑→,
Microban IV - 74.level,greedy - collapsed,min_goal_distance,True,197,12748,2576,11.093128191074356,35298,197,↓←↓↓↓↓→→→↓↓←↑←↑←←←↓↓→↑←↑→→←↓→↑↑↑←↓→↓↓←←↑→↑↑→↑↑←↓↓↑↑↑←↑↑→↓↓↓→↓↓←↓↓←↓↓→↑→↑↑↓↓←←↑→↑↑↑↑↑←↑↑→↓↓↓↓↑→→↑←↓←↑←↑↑→↓↓→↓↓←↓↓→↑↑↓↓←↓←↓↓→↑→↑↑↓↓←←↑→↑→↑↓←↓↓→↑↓→→↓→→↑←←←←↑←←↓↓→↑→↑↑↓↓←←↑→↑↑↑↑↑←↑↑→↓↓↓↓↓↓↓←↓↓→↑→↑↓←←↑→,
Microban IV - 74.level,astar - collapsed,hungarian_matching,True,145,46601,30,34.66392378706951,144933,145,↓←↓↓↓↓→→→↓↓←↑←↑←←←↓↓→↑→←←↑→→↑↑←↓↑→↑↑←↓↓→↓↓↓←←↑→↓→↑↑↑←↓↑↑↑↑←↑↑→↓↓↓→→↑←↓←↓↓→↑↓↓↓↓←←↑→↓→↑↑↑←↓→↓↓←←↑→↓→↑↑←↑↑↑↑←↑↑→↓↓↓↓↓↓→↓↓←←↑→↓→→→↓→→↑←←←←↑←←↓↓→↑←↑→,
Microban IV - 72.level,astar - collapsed,hungarian_matching,False,0,228763,0,344.5282549309777,992300,0,,
Microban IV - 74.level,greedy - collapsed,hungarian_matching,True,181,13786,2350,12.061791875050403,41183,181,↓←↓↓↓↓→→→↓↓←↑←↑←←←↓↓→↑←↑→→←↓→↑↑↑←↓↑→↑↑←↓↓→↓↓↓←←↑→↓→↑↑↑←↓→↓↓←←↑→↑↑↑↑↑←↑↑→↓↓↓↓↑→→↑←↓←↑←↑↑→↓↓→↓↓←↓↓→↑↑↓↓←↓←↓↓→↑→↑↑↓↓←←↑→↑→↑↓←↓↓→↑↓→→↓→→↑←←←←↑←←↓↓→↑→↑↑↓↓←←↑→↑↑↑↑↑←↑↑→↓↓↓↓↓↓↓←↓↓→↑→↑↓←←↑→,
Microban IV - 74.level,greedy - collapsed,unique_min_goal_distance,True,181,13723,2396,12.842190598952584,41008,181,↓←↓↓↓↓→→→↓↓←↑←↑←←←↓↓→↑←↑→→←↓→↑↑↑←↓↑→↑↑←↓↓→↓↓↓←←↑→↓→↑↑↑←↓→↓↓←←↑→↑↑↑↑↑←↑↑→↓↓↓↓↑→→↑←↓←↑←↑↑→↓↓→↓↓←↓↓→↑↑↓↓←↓←↓↓→↑→↑↑↓↓←←↑→↑→↑↓←↓↓→↑↓→→↓→→↑←←←←↑←←↓↓→↑→↑↑↓↓←←↑→↑↑↑↑↑←↑↑→↓↓↓↓↓↓↓←↓↓→↑→↑↓←←↑→,
Microban IV - 74.level,astar - collapsed,unique_min_goal_distance,True,145,46601,30,36.12902810703963,144933,145,↓←↓↓↓↓→→→↓↓←↑←↑←←←↓↓→↑→←←↑→→↑↑←↓↑→↑↑←↓↓→↓↓↓←←↑→↓→↑↑↑←↓↑↑↑↑←↑↑→↓↓↓→→↑←↓←↓↓→↑↓↓↓↓←←↑→↓→↑↑↑←↓→↓↓←←↑→↓→↑↑←↑↑↑↑←↑↑→↓↓↓↓↓↓→↓↓←←↑→↓→→→↓→→↑←←←←↑←←↓↓→↑←↑→,
Microban IV - 73.level,astar - collapsed,hungarian_matching,False,0,86920,0,216.48924332798924,640964,0,,
Microban IV - 73.level,greedy - collapsed,unique_min_goal_distance,False,0,58826,0,121.02006435999647,417791,0,,
Microban IV - 73.level,astar - collapsed,unique_min_goal_distance,False,0,88626,0,233.6950324109057,651767,0,,
Microban IV - 71.level,dfs - collapsed,,False,0,444335,0,607.1880731040146,2442701,0,,
Microban IV - 73.level,bfs - collapsed,,False,0,153439,0,308.5526803479297,1120289,0,,
Microban IV - 73.level,greedy - collapsed,hungarian_matching,False,0,88166,0,201.60037416603882,631989,0,,
Microban IV - 73.level,greedy - collapsed,min_goal_distance,False,0,129189,0,246.9575106020784,970888,0,,
Microban IV - 72.level,greedy - collapsed,player_distance,False,0,377941,0,443.3312212729361,1649684,0,,
Microban IV - 75.level,greedy - collapsed,hungarian_matching,False,0,73656,0,115.91176893294323,283868,0,,
Microban IV - 73.level,astar - collapsed,player_distance,False,0,167628,0,389.06178225693293,1250836,0,,
Microban IV - 71.level,greedy - collapsed,min_goal_distance,False,0,421591,0,686.7410130120115,2261779,0,,
Microban IV - 75.level,astar - collapsed,hungarian_matching,False,0,57049,0,181.01222495606635,434141,0,,
Microban IV - 75.level,astar - collapsed,min_goal_distance,False,0,54734,0,186.5292670109775,421066,0,,
Microban IV - 75.level,astar - collapsed,unique_min_goal_distance,False,0,51289,0,184.53159451391548,389034,0,,
Microban IV - 71.level,greedy - collapsed,player_distance,False,0,422994,0,668.0521489559906,2268449,0,,
Microban IV - 75.level,greedy - collapsed,min_goal_distance,False,0,95110,0,182.79496478498913,431230,0,,
Microban IV - 72.level,greedy - collapsed,hungarian_matching,False,0,446741,0,550.7581195919774,1896533,0,,
Microban IV - 75.level,astar - collapsed,player_distance,False,0,62356,0,231.82210472400766,479639,0,,
Microban IV - 75.level,greedy - collapsed,player_distance,False,0,95617,0,215.87543717899825,433361,0,,
Microban IV - 63.level,dfs - collapsed,,False,0,813631,0,1874.7978633919265,5765158,0,,
Microban IV - 75.level,greedy - collapsed,unique_min_goal_distance,False,0,118044,0,216.55741045600735,466537,0,,
Microban IV - 76.level,astar - collapsed,unique_min_goal_distance,False,0,37699,0,137.48977716697846,273121,0,,
Microban IV - 76.level,astar - collapsed,min_goal_distance,False,0,66253,0,285.98234376194887,460556,0,,
Microban IV - 77.level,greedy - collapsed,hungarian_matching,False,0,115825,0,145.27970111195464,509468,0,,
Microban IV - 77.level,greedy - collapsed,player_distance,True,186,145548,90420,163.82083188090473,638779,186,↓↓←←↑←→↓→→↑↑←↓↑→↑↑←↓←←→→→↓↓←←←←↓↑→→→→↑↑←←↓↑→→↓↓←↑↓→↓↓←↑←←→→→↑↑←←↓↑→↓↑→↑↑←↓←←↑↑↑←←↓↓→←↓→→→↓↓←←↑↓→↓↓←↑↑↓↓↓←←↑↑↑→←↓↓↓→→↑↑→↑→→→↓↓←↑←→→↑↑←→↑↑←↓←↓↓↑↑←↑←←↑↑→→↓↑←←↓↓↓→→→↓↓←←↑↓↓↓↓←←↑→↓→↑↑↑↓↓←←↑↑→,
Microban IV - 77.level,astar - collapsed,min_goal_distance,False,0,185151,0,241.85637013905216,867242,0,,
Microban IV - 76.level,greedy - collapsed,unique_min_goal_distance,False,0,141873,0,258.40981211001053,635069,0,,
Microban IV - 76.level,greedy - collapsed,hungarian_matching,False,0,148167,0,277.78010371897835,662051,0,,
Microban IV - 77.level,greedy - collapsed,min_goal_distance,True,186,145548,90420,207.35303189698607,638779,186,↓↓←←↑←→↓→→↑↑←↓↑→↑↑←↓←←→→→↓↓←←←←↓↑→→→→↑↑←←↓↑→→↓↓←↑↓→↓↓←↑←←→→→↑↑←←↓↑→↓↑→↑↑←↓←←↑↑↑←←↓↓→←↓→→→↓↓←←↑↓→↓↓←↑↑↓↓↓←←↑↑↑→←↓↓↓→→↑↑→↑→→→↓↓←↑←→→↑↑←→↑↑←↓←↓↓↑↑←↑←←↑↑→→↓↑←←↓↓↓→→→↓↓←←↑↓↓↓↓←←↑→↓→↑↑↑↓↓←←↑↑→,
Microban IV - 77.level,bfs - collapsed,,False,0,240125,0,318.43206708994694,1140025,0,,
Microban IV - 77.level,astar - collapsed,unique_min_goal_distance,False,0,189165,0,285.6920560619328,885100,0,,
Microban IV - 76.level,astar - collapsed,player_distance,False,0,124266,0,442.6437123249052,863198,0,,
Microban IV - 76.level,astar - collapsed,hungarian_matching,False,0,115712,0,433.1126654560212,827516,0,,
Microban IV - 77.level,greedy - collapsed,unique_min_goal_distance,True,102,123232,79805,175.9882592590293,543834,102,←↓←←→→↑→↑↑←↓←←→→→↓↓←←←←↓→↓←↓←←↑↑↑→←↓↓↓→→↑↑→↑→→→↓↓←↑←→→↑↑↑←←↓↓↑↑←↑↑↑←←↓↓→←↓→→→↓↓←←↑↓↓↓↓←←↑→↓→↑↑↑↓↓←←↑↑→,
Microban IV - 75.level,bfs - collapsed,,False,0,274215,0,559.5375969620654,1684988,0,,
Microban IV - 77.level,astar - collapsed,hungarian_matching,False,0,203406,0,323.18762755708303,951865,0,,
Microban IV - 77.level,astar - collapsed,player_distance,True,68,297279,134135,386.0792335480219,1393936,68,←↓←←←↓→↓←↑↑→→→→↓↓←↑←→→↑↑↑↑←↓←←↑↑↑←←↓↓→←↓→→→↓↓←←↑↓↓↓↓←←↑→↓→↑↑↑↓↓←←↑↑→,
Microban IV - 76.level,greedy - collapsed,min_goal_distance,False,0,212818,0,499.544217001996,1040318,0,,
Microban IV - 73.level,dfs - collapsed,,False,0,471773,0,921.7258505430073,2998618,0,,
Microban IV - 78.level,bfs - collapsed,,False,0,186329,0,256.0029172759969,1115177,0,,
Microban IV - 76.level,greedy - collapsed,player_distance,False,0,207860,0,497.2718919640174,1015420,0,,
Microban IV - 78.level,astar - collapsed,player_distance,False,0,141954,0,237.1474885439966,832248,0,,
Microban IV - 78.level,astar - collapsed,hungarian_matching,False,0,138113,0,238.00094458297826,822816,0,,
Microban IV - 78.level,astar - collapsed,min_goal_distance,False,0,151308,0,258.2263010299066,889589,0,,
Microban IV - 76.level,bfs - collapsed,,False,0,174504,0,659.9986701409798,1262338,0,,
Microban IV - 79.level,greedy - collapsed,min_goal_distance,True,248,38275,56607,43.76571186701767,187570,248,←↓←←→→↑→↑↑←↓←←↑→←↑↑←←↓↓→→↓→→→↑↑←↓←→→↓↓↓←←↑↑↓↓→↓↑←←↓→↑↑↑←↑→←←←↑↑→→↓↑←←↓↓→→↓→↓↓↓←↓←←←↑↑→→→↓↓←↑→→↑→→↓←←→→↓↓←↑→↑↑↑↑←↓↑→↑↑←↓→↓↓↓↓←→↑↑←↓↑→↑↑←↓↑←←↓→↑→→↓↓↓←←↑↑←↑→↓↓↓→→↑↑←→↓↓←←↑↑←↑↑↑←←↓↓→←↓→→→↓↓→→↑↑←←←→↓↓←←↓↓→↑←↑→↓↓←←←↑↑→←↓↓→→↑→↑→↑↑→→↓↓←→↑↑↑↑←↓→↓↓↓←↓←→→↓↓←↑,
Microban IV - 79.level,greedy - collapsed,player_distance,True,248,38275,56607,48.066800785949454,187570,248,←↓←←→→↑→↑↑←↓←←↑→←↑↑←←↓↓→→↓→→→↑↑←↓←→→↓↓↓←←↑↑↓↓→↓↑←←↓→↑↑↑←↑→←←←↑↑→→↓↑←←↓↓→→↓→↓↓↓←↓←←←↑↑→→→↓↓←↑→→↑→→↓←←→→↓↓←↑→↑↑↑↑←↓↑→↑↑←↓→↓↓↓↓←→↑↑←↓↑→↑↑←↓↑←←↓→↑→→↓↓↓←←↑↑←↑→↓↓↓→→↑↑←→↓↓←←↑↑←↑↑↑←←↓↓→←↓→→→↓↓→→↑↑←←←→↓↓←←↓↓→↑←↑→↓↓←←←↑↑→←↓↓→→↑→↑→↑↑→→↓↓←→↑↑↑↑←↓→↓↓↓←↓←→→↓↓←↑,
Microban IV - 79.level,greedy - collapsed,hungarian_matching,True,248,38248,56558,47.747345402953215,187394,248,←↓←←→→↑→↑↑←↓←←↑→←↑↑←←↓↓→→↓→→→↑↑←↓←→→↓↓↓←←↑↑↓↓→↓↑←←↓→↑↑↑←↑→←←←↑↑→→↓↑←←↓↓→→↓→↓↓↓←↓←←←↑↑→→→↓↓←↑→→↑→→↓←←→→↓↓←↑→↑↑↑↑←↓↑→↑↑←↓→↓↓↓↓←→↑↑←↓↑→↑↑←↓↑←←↓→↑→→↓↓↓←←↑↑←↑→↓↓↓→→↑↑←→↓↓←←↑↑←↑↑↑←←↓↓→←↓→→→↓↓→→↑↑←←←→↓↓←←↓↓→↑←↑→↓↓←←←↑↑→←↓↓→→↑→↑→↑↑→→↓↓←→↑↑↑↑←↓→↓↓↓←↓←→→↓↓←↑,
Microban IV - 79.level,greedy - collapsed,unique_min_goal_distance,True,248,35801,54157,43.12493327003904,175232,248,←↓←←→→↑→↑↑←↓←←↑→←↑↑←←↓↓→→↓→→→↑↑←↓←→→↓↓↓←←↑↑↓↓→↓↑←←↓→↑↑↑←↑→←←←↑↑→→↓↑←←↓↓→→↓→↓↓↓←↓←←←↑↑→→→↓↓←↑→→↑→→↓←←→→↓↓←↑→↑↑↑↑←↓↑→↑↑←↓→↓↓↓↓←→↑↑←↓↑→↑↑←↓↑←←↓→↑→→↓↓↓←←↑↑←↑→↓↓↓→→↑↑←→↓↓←←↑↑←↑↑↑←←↓↓→←↓→→→↓↓→→↑↑←←←→↓↓←←↓↓→↑←↑→↓↓←←←↑↑→←↓↓→→↑→↑→↑↑→→↓↓←→↑↑↑↑←↓→↓↓↓←↓←→→↓↓←↑,
Microban IV - 78.level,greedy - collapsed,min_goal_distance,False,0,125022,0,238.00855250796303,758523,0,,
Microban IV - 70.level,dfs - collapsed,,False,0,672692,0,1521.1067229140317,4043350,0,,
Microban IV - 78.level,greedy - collapsed,player_distance,False,0,163882,0,266.1141287969658,933269,0,,
Microban IV - 72.level,dfs - collapsed,,False,0,1072978,0,1178.9074789419537,5107449,0,,
Microban IV - 8.level,astar - collapsed,min_goal_distance,False,0,51615,0,124.81458161002956,294881,0,,
Microban IV - 8.level,astar - collapsed,unique_min_goal_distance,True,30,62435,170187,138.96609063399956,369021,30,→←←↓↑↑←→→↑→↓→↓←↓←↓←↑←↑←↑→↑→↑→↓,
Microban IV - 8.level,astar - collapsed,hungarian_matching,False,0,77504,0,171.09753240796272,453218,0,,
Microban IV - 78.level,astar - collapsed,unique_min_goal_distance,False,0,267447,0,448.686659717001,1616764,0,,
Microban IV - 79.level,astar - collapsed,min_goal_distance,False,0,221569,0,366.88711794198025,1128871,0,,
Microban IV - 79.level,astar - collapsed,unique_min_goal_distance,False,0,207439,0,281.4230632430408,1054541,0,,
Microban IV - 78.level,greedy - collapsed,hungarian_matching,False,0,319355,0,421.8256164920749,1589615,0,,
Microban IV - 76.level,dfs - collapsed,,False,0,468123,0,919.6135443099774,2247587,0,,
Microban IV - 75.level,dfs - collapsed,,False,0,378936,0,995.4613150389632,2256742,0,,
Microban IV - 80.level,bfs - collapsed,,False,0,85893,0,139.1012969999574,420099,0,,
Microban IV - 79.level,bfs - collapsed,,False,0,302652,0,441.02292860497255,1519125,0,,
Microban IV - 78.level,greedy - collapsed,unique_min_goal_distance,False,0,314573,0,448.09544781106524,1639324,0,,
Microban IV - 8.level,astar - collapsed,player_distance,True,30,132467,323001,292.13059640990105,763176,30,↓↑↑→←←↑↓↓←↓→↓→↑→↑→↑←↑←↑←↓←↓←↓→,
Microban IV - 78.level,dfs - collapsed,,False,0,383938,0,600.5608767931117,1931742,0,,
Microban IV - 80.level,astar - collapsed,min_goal_distance,False,0,75406,0,161.69915636698715,395983,0,,
Microban IV - 80.level,astar - collapsed,hungarian_matching,False,0,86880,0,176.8358179059578,445168,0,,
Microban IV - 80.level,astar - collapsed,unique_min_goal_distance,False,0,82438,0,160.15887022891548,422866,0,,
Microban IV - 69.level,dfs - collapsed,,False,0,817597,0,2091.214564480004,3880053,0,,
Microban IV - 8.level,bfs - collapsed,,False,0,185239,0,441.17059627501294,1050685,0,,
Microban IV - 81.level,astar - collapsed,player_distance,False,0,65137,0,133.6578661389649,523314,0,,
Microban IV - 77.level,dfs - collapsed,,False,0,816463,0,979.51172085898,3885335,0,,
Microban IV - 81.level,astar - collapsed,hungarian_matching,False,0,62659,0,136.16036831401289,499713,0,,
Microban IV - 79.level,astar - collapsed,player_distance,False,0,416051,0,602.5579380829586,2102225,0,,
Microban IV - 81.level,greedy - collapsed,min_goal_distance,False,0,60726,0,116.77552384498995,466232,0,,
Microban IV - 81.level,bfs - collapsed,,False,0,126221,0,259.2875082939863,1133738,0,,
Microban IV - 81.level,astar - collapsed,unique_min_goal_distance,False,0,70650,0,148.4986723139882,562678,0,,
Microban IV - 81.level,greedy - collapsed,hungarian_matching,False,0,57854,0,111.99599949002732,453864,0,,
Microban IV - 8.level,greedy - collapsed,min_goal_distance,False,0,227588,0,513.1454869000008,1359886,0,,
Microban IV - 81.level,greedy - collapsed,unique_min_goal_distance,False,0,58553,0,110.51865401898976,460875,0,,
Microban IV - 79.level,astar - collapsed,hungarian_matching,False,0,416045,0,599.9050773619674,2101000,0,,
Microban IV - 80.level,astar - collapsed,player_distance,False,0,144911,0,359.6328672809759,772258,0,,
Microban IV - 81.level,astar - collapsed,min_goal_distance,False,0,118413,0,264.41493561898824,961333,0,,
Microban IV - 80.level,greedy - collapsed,unique_min_goal_distance,False,0,215678,0,300.792835440021,976528,0,,
Microban IV - 83.level,astar - collapsed,min_goal_distance,False,0,44045,0,95.48028577188961,331480,0,,
Microban IV - 81.level,greedy - collapsed,player_distance,False,0,131882,0,278.1132911890745,1009271,0,,
Microban IV - 82.level,greedy - collapsed,player_distance,False,0,145331,0,183.82569128402974,719709,0,,
Microban IV - 82.level,astar - collapsed,player_distance,False,0,114373,0,204.41211509006098,677746,0,,
Microban IV - 8.level,greedy - collapsed,hungarian_matching,False,0,335808,0,655.4716904539382,1860431,0,,
Microban IV - 82.level,astar - collapsed,unique_min_goal_distance,False,0,121956,0,210.4174694509711,707844,0,,
Microban IV - 82.level,greedy - collapsed,min_goal_distance,False,0,159575,0,217.80026010097936,794071,0,,
Microban IV - 82.level,greedy - collapsed,hungarian_matching,False,0,146652,0,205.71939228498377,725891,0,,
Microban IV - 83.level,astar - collapsed,player_distance,False,0,44051,0,96.54596493102144,331525,0,,
Microban IV - 82.level,astar - collapsed,hungarian_matching,False,0,113240,0,247.761668549967,665057,0,,
Microban IV - 80.level,greedy - collapsed,hungarian_matching,False,0,311080,0,532.6320344499545,1430165,0,,
Microban IV - 83.level,greedy - collapsed,player_distance,False,0,47609,0,85.54510192107409,398989,0,,
Microban IV - 83.level,greedy - collapsed,min_goal_distance,False,0,48778,0,100.43331344099715,407982,0,,
Microban IV - 83.level,greedy - collapsed,unique_min_goal_distance,False,0,47409,0,81.94777743308805,397227,0,,
Microban IV - 83.level,greedy - collapsed,hungarian_matching,False,0,50694,0,100.46296130900737,424641,0,,
Microban IV - 83.level,astar - collapsed,unique_min_goal_distance,False,0,63858,0,130.89695481199306,483830,0,,
Microban IV - 82.level,astar - collapsed,min_goal_distance,False,0,204386,0,365.0749512249604,1216263,0,,
Microban IV - 80.level,greedy - collapsed,player_distance,False,0,432115,0,614.345373144024,2005390,0,,
Microban IV - 79.level,dfs - collapsed,,False,0,790607,0,1088.7300499230623,3779459,0,,
Microban IV - 84.level,astar - collapsed,player_distance,False,0,86442,0,129.2074835889507,465633,0,,
Microban IV - 8.level,greedy - collapsed,unique_min_goal_distance,True,50,405024,52187,844.9999569630018,2688634,50,→↓↑←↑↑→←↓←←↑↓→↓↓←↑←↑→↓→→→↓←↓←↑→↑↑↑→↓→↓←↓←←←↑↑↑→↑→↓,
Microban IV - 84.level,astar - collapsed,min_goal_distance,False,0,106473,0,167.32997140404768,574482,0,,
Microban IV - 8.level,dfs - collapsed,,False,0,476249,0,991.8062643640442,3171242,0,,
Microban IV - 82.level,bfs - collapsed,,False,0,295406,0,528.4784936159849,1853755,0,,
Microban IV - 84.level,astar - collapsed,hungarian_matching,False,0,105560,0,177.26851167005952,570985,0,,
Microban IV - 84.level,bfs - collapsed,,False,0,161316,0,232.65294828696642,929945,0,,
Microban IV - 82.level,greedy - collapsed,unique_min_goal_distance,False,0,313113,0,443.0251509300433,1657369,0,,
Microban IV - 84.level,astar - collapsed,unique_min_goal_distance,False,0,109709,0,200.85613695299253,593555,0,,
Microban IV - 83.level,astar - collapsed,hungarian_matching,False,0,142664,0,351.63708540203515,1061314,0,,
Microban IV - 83.level,bfs - collapsed,,False,0,249925,0,503.46966600895394,1905862,0,,
Microban IV - 85.level,astar - collapsed,min_goal_distance,False,0,52183,0,153.30289141403046,352426,0,,
Microban IV - 80.level,greedy - collapsed,min_goal_distance,False,0,567349,0,846.9022089169594,2617507,0,,
Microban IV - 84.level,greedy - collapsed,min_goal_distance,False,0,173143,0,254.93210776499473,918946,0,,
Microban IV - 84.level,greedy - collapsed,hungarian_matching,False,0,151424,0,239.86498308600858,810048,0,,
Microban IV - 80.level,dfs - collapsed,,False,0,443592,0,948.3283110508928,1990574,0,,
Microban IV - 82.level,dfs - collapsed,,False,0,391809,0,638.2480894679902,2133833,0,,
Microban IV - 84.level,greedy - collapsed,player_distance,False,0,181768,0,275.0424142659176,967116,0,,
Microban IV - 85.level,astar - collapsed,hungarian_matching,False,0,62093,0,176.74321387405507,440629,0,,
Microban IV - 85.level,greedy - collapsed,hungarian_matching,False,0,76353,0,170.76743069803342,428260,0,,
Microban IV - 85.level,astar - collapsed,unique_min_goal_distance,False,0,61484,0,210.23726965591777,442433,0,,
Microban IV - 84.level,dfs - collapsed,,False,0,279670,0,444.2718125729589,1393501,0,,
Microban IV - 86.level,astar - collapsed,player_distance,False,0,49408,0,127.59800677001476,415109,0,,
Microban IV - 85.level,bfs - collapsed,,False,0,155409,0,347.36069936293643,882063,0,,
Microban IV - 86.level,astar - collapsed,unique_min_goal_distance,False,0,60032,0,159.35463301395066,496082,0,,
Microban IV - 86.level,bfs - collapsed,,False,0,109144,0,230.12947569193784,991206,0,,
Microban IV - 85.level,greedy - collapsed,unique_min_goal_distance,False,0,128713,0,269.039965462056,739036,0,,
Microban IV - 87.level,greedy - collapsed,min_goal_distance,True,116,18712,20230,18.195423604920506,81439,116,←↑↑↑→→→↑→→↓←←←↓↓←↓←←↑→↑↑→↑→→↓←↑→↑↑←↓→↓↓←↓←→↑→↑↑←↓→↓→→↑←↓←↑←←↓←←↑→→←←↑↑→↓←↓↓→→↑→→↓←→→→↑←↓←←↑←←↓←↑→→→↓→→↑←↓←↓↓←↓←←↑→↑↑,
Microban IV - 8.level,greedy - collapsed,player_distance,False,0,538981,0,1239.4696458559483,3372162,0,,
Microban IV - 87.level,greedy - collapsed,player_distance,True,116,18712,20230,19.49727307399735,81439,116,←↑↑↑→→→↑→→↓←←←↓↓←↓←←↑→↑↑→↑→→↓←↑→↑↑←↓→↓↓←↓←→↑→↑↑←↓→↓→→↑←↓←↑←←↓←←↑→→←←↑↑→↓←↓↓→→↑→→↓←→→→↑←↓←←↑←←↓←↑→→→↓→→↑←↓←↓↓←↓←←↑→↑↑,
Microban IV - 87.level,bfs - collapsed,,True,114,165594,4957,164.21691058797296,736319,114,←↑↑↑→→↓↓←→↑↑→↑→→↓←←←↓↓←↓←←↑→↑↑→↑→→↓←↓←→↓←↑→↑↑←↓↑→→↑↑←↓↓→↓→→↑←↓←↑←←↓→→←←←←↑→→←←↑↑→↓←↓↓→→↑←↓←↑↓→→→→↑→→↓←←←↓↓←↓←←↑→↑↑,
Microban IV - 87.level,greedy - collapsed,hungarian_matching,True,116,17458,19504,18.476301247952506,76770,116,←↑↑↑→→→↑→→↓←←←↓↓←↓←←↑→↑↑→↑→→↓←↑→↑↑←↓→↓↓←↓←→↑→↑↑←↓→↓→→↑←↓←↑←←↓←←↑→→←←↑↑→↓←↓↓→→↑→→↓←→→→↑←↓←←↑←←↓←↑→→→↓→→↑←↓←↓↓←↓←←↑→↑↑,
Microban IV - 85.level,greedy - collapsed,player_distance,False,0,122582,0,305.1573139480315,548687,0,,
Microban IV - 85.level,astar - collapsed,player_distance,False,0,121248,0,366.4425390230026,830994,0,,
Microban IV - 87.level,greedy - collapsed,unique_min_goal_distance,True,116,34502,22738,37.03086248901673,152193,116,←↑↑↑→→→↑→→↓←←←↓↓←↓←←↑→↑↑→↑→→↓←↑→↑↑←↓→↓↓←↓←→↑→↑↑←↓→↓→→↑←↓←↑←←↓←←↑→→←←↑↑→↓←↓↓→→↑→→↓←→→→↑←↓←←↑←←↓←↑→→→↓→→↑←↓←↓↓←↓←←↑→↑↑,
Microban IV - 87.level,dfs - collapsed,,True,302,163461,203,159.96589357301127,727165,302,←↑↑↑→→→↑→→↓←←←↓↓←↓←←↑→↑↑→↑→→↓→→↑←↓←←↓↓←→↑↑↑→↓←↓←→↑↑→↑↑←↓→↓↓→→↑←↓←←↑←↓←←↑→↓→→↓↓←↑→↑↑→↑↑←↓↓→↓→→↑←↓←↑←↑↑→↓←↓←→→↓→→↑←↓←↑←←↓↑→↑↑→↓←↓←↓←←↑→←↑↑→↓←↓↓→→→←←↑↓→→↓↓←↑→↑↑←→↓→←↑←↓←←↑→↓→→↓↓←↑→↑→↑→→↓←↑←←←→↓→↑←←↓↑→→→→↓←↑←←↓←←←↑→↓→→→←←←↑→↓→→↑→→↓←←←←↑←←↑↑→↓←↓↓→→←↑↓→→←↑←←↑↑→↓←↓↓→→→→←←↑←↓→→↓↓←↓←←↑→↑↑→→→↑→→↓←←←↓↓←↓←←↑→↑↑←↑,
Microban IV - 86.level,astar - collapsed,min_goal_distance,False,0,121932,0,262.7618574909866,988702,0,,
Microban IV - 87.level,astar - collapsed,min_goal_distance,True,94,150463,7807,162.449279878987,671004,94,←↑↑↑→→→↑→→↓←←←↓↓←↓←←↑→↑↑→↑→→↓←↓←→↑↑→↑↑←↓↓→↓→→↑←↓←↑←←↓←←↑→→←←↑↑→↓←↓↓→→↑←→→→↓→→↑←←↓←↓↓←↓←←↑→↑↑←↑,
