generation,elapsed_time_sec,best,mean,std,worst,best_error,mean_error
1,0.043465375900268555,0.5570934,0.4466201663017273,0.03215641528367996,0.40532034635543823,44.29066,55.33798336982727
2,0.09723830223083496,0.57124686,0.4824596643447876,0.029859960079193115,0.4450984001159668,42.875313,51.75403356552124
3,0.14889979362487793,0.5898199,0.5141905546188354,0.025885144248604774,0.48046815395355225,41.01801,48.580944538116455
4,0.19956755638122559,0.5898199,0.5426814556121826,0.01948525197803974,0.5145655870437622,41.01801,45.73185443878174
5,0.24230408668518066,0.6432169,0.5648115277290344,0.013547132723033428,0.5465068817138672,35.67831,43.51884722709656
6,0.29552674293518066,0.6432169,0.5789709091186523,0.013947364874184132,0.5635954141616821,35.67831,42.102909088134766
7,0.338742733001709,0.6432169,0.593452513217926,0.016610078513622284,0.5768145322799683,35.67831,40.6547486782074
8,0.3805050849914551,0.65048826,0.6115595698356628,0.017317838966846466,0.588555097579956,34.951176,38.844043016433716
9,0.4318099021911621,0.66232353,0.6304818987846375,0.010618188418447971,0.6138889789581299,33.767647,36.951810121536255
10,0.4816586971282959,0.6683301,0.6413460373878479,0.007991770282387733,0.6313808560371399,33.166992,35.86539626121521
11,0.5309326648712158,0.67407256,0.6499144434928894,0.007486463990062475,0.6410890221595764,32.592743,35.00855565071106
12,0.584601640701294,0.6777606,0.6580336093902588,0.006918964441865683,0.6491287350654602,32.223938,34.19663906097412
13,0.6375157833099365,0.6827836,0.6655135154724121,0.005215552635490894,0.6578086018562317,31.72164,33.44864845275879
14,0.6928219795227051,0.6892108,0.6713886857032776,0.004184017889201641,0.6656022071838379,31.078922,32.86113142967224
15,0.7457928657531738,0.6892108,0.6759591698646545,0.003885454498231411,0.6710188388824463,31.078922,32.404083013534546
16,0.789919376373291,0.6924125,0.6806091070175171,0.003885294310748577,0.675902247428894,30.75875,31.93908929824829
17,0.8407373428344727,0.7011062,0.6851465702056885,0.00382407708093524,0.6802506446838379,29.889381,31.485342979431152
18,0.8918852806091309,0.70159316,0.6895498633384705,0.003775991965085268,0.6848311424255371,29.840683,31.045013666152954
19,0.9652092456817627,0.7080433,0.6936243176460266,0.0037593338638544083,0.6892107725143433,29.195673,30.63756823539734
20,1.0137789249420166,0.711843,0.6977834701538086,0.0039610909298062325,0.6928594708442688,28.815699,30.22165298461914
21,1.0642473697662354,0.71867275,0.7018864154815674,0.003679353278130293,0.6971613168716431,28.132725,29.81135845184326
22,1.1143715381622314,0.719215,0.7061256170272827,0.0038243418093770742,0.7013841867446899,28.078503,29.38743829727173
23,1.1635112762451172,0.7240194,0.7105453610420227,0.0038555648643523455,0.7057147026062012,27.598059,28.94546389579773
24,1.213059663772583,0.7240194,0.7147107720375061,0.0035513911861926317,0.7102909684181213,27.598059,28.52892279624939
25,1.2561492919921875,0.73034424,0.7185789942741394,0.0029828313272446394,0.7144157886505127,26.965576,28.14210057258606
26,1.3145253658294678,0.73328805,0.7219580411911011,0.002783412579447031,0.7186727523803711,26.671196,27.804195880889893
27,1.3669283390045166,0.73328805,0.7250313758850098,0.002556268824264407,0.721790611743927,26.671196,27.496862411499023
28,1.4110386371612549,0.7412405,0.7278741002082825,0.002477902453392744,0.7246911525726318,25.87595,27.212589979171753
29,1.4602906703948975,0.7412405,0.7305220365524292,0.002062105108052492,0.7279452085494995,25.87595,26.94779634475708
30,1.5026044845581055,0.74329424,0.7327790260314941,0.0022211226169019938,0.7303739786148071,25.670576,26.722097396850586
31,1.552839756011963,0.7442285,0.735061764717102,0.002867506816983223,0.7323429584503174,25.577152,26.493823528289795
32,1.602937936782837,0.7483715,0.7380414605140686,0.0031789292115718126,0.7342371940612793,25.162851,26.19585394859314
33,1.654623031616211,0.75216424,0.7416593432426453,0.0027420297265052795,0.7371984720230103,24.783575,25.834065675735474
34,1.7052042484283447,0.7526861,0.744540274143219,0.0022072584833949804,0.7418338060379028,24.731392,25.5459725856781
35,1.7548375129699707,0.75536394,0.7469151616096497,0.002476925030350685,0.7441846132278442,24.463606,25.308483839035034
36,1.8066046237945557,0.7603153,0.7497355937957764,0.0027726253028959036,0.746505856513977,23.96847,25.026440620422363
37,1.8619153499603271,0.760631,0.7530391216278076,0.0026270023081451654,0.7492820620536804,23.936897,24.69608783721924
38,1.9109547138214111,0.76476616,0.7559115886688232,0.0022867610678076744,0.7528916597366333,23.523384,24.408841133117676
39,1.95997953414917,0.76476616,0.7582672834396362,0.0019060331396758556,0.7557481527328491,23.523384,24.173271656036377
40,2.003892660140991,0.7672532,0.7602241039276123,0.001506786560639739,0.7582376003265381,23.274677,23.97758960723877
41,2.052246332168579,0.76969624,0.7618829011917114,0.0018891880754381418,0.7602903842926025,23.030376,23.811709880828857
42,2.10284161567688,0.77249205,0.7638738751411438,0.002383504994213581,0.7613402009010315,22.750795,23.61261248588562
43,2.150625705718994,0.7751909,0.7665789723396301,0.0024314329493790865,0.7633089423179626,22.480911,23.342102766036987
44,2.2000839710235596,0.77544916,0.7693225741386414,0.0022388019133359194,0.7668817043304443,22.455084,23.067742586135864
45,2.250018358230591,0.77567023,0.7715412378311157,0.0019955188035964966,0.7688949704170227,22.432978,22.845876216888428
46,2.30176043510437,0.7766631,0.7736299633979797,0.0012035147519782186,0.7714525461196899,22.333687,22.637003660202026
47,2.3522469997406006,0.7776458,0.7748127579689026,0.0006747521110810339,0.773886501789093,22.235416,22.51872420310974
48,2.401209592819214,0.779495,0.7756035327911377,0.0006971775437705219,0.7748039960861206,22.050499,22.43964672088623
49,2.4491939544677734,0.78093046,0.7764427661895752,0.001074162544682622,0.7754491567611694,21.906954,22.35572338104248
50,2.4989306926727295,0.7821574,0.7776139974594116,0.0013307783519849181,0.7760815024375916,21.784258,22.238600254058838
51,2.549741268157959,0.7850214,0.77927166223526,0.0014573350781574845,0.7775024175643921,21.497858,22.072833776474
52,2.609283924102783,0.7871542,0.7810025215148926,0.001568366657011211,0.7792801260948181,21.28458,21.899747848510742
53,2.660104990005493,0.78966326,0.7829658389091492,0.0018545034108683467,0.7809304594993591,21.033674,21.703416109085083
54,2.7169432640075684,0.78966326,0.7849786281585693,0.0018410944612696767,0.7825343608856201,21.033674,21.502137184143066
55,2.7709686756134033,0.7904043,0.7869135737419128,0.0011243962217122316,0.7851368188858032,20.959568,21.308642625808716
56,2.859610080718994,0.7906174,0.785308301448822,0.0026156874373555183,0.7794074416160583,20.93826,21.469169855117798
57,2.9133152961730957,0.7935226,0.7878047227859497,0.001382996328175068,0.7857549786567688,20.64774,21.21952772140503
58,2.965738296508789,0.7935226,0.7892124652862549,0.0009866058826446533,0.7877956628799438,20.64774,21.07875347137451
59,3.0083117485046387,0.7935226,0.7902653813362122,0.0008047163719311357,0.7891637086868286,20.64774,20.973461866378784
60,3.0491321086883545,0.79587996,0.7911398410797119,0.0010085513349622488,0.7902625203132629,20.412004,20.88601589202881
61,3.0994677543640137,0.79632485,0.7922179102897644,0.0014509260654449463,0.7907976508140564,20.367516,20.77820897102356
62,3.1468048095703125,0.7973519,0.7938559651374817,0.0012120087631046772,0.7917971611022949,20.26481,20.61440348625183
63,3.195464611053467,0.7987106,0.7950610518455505,0.0008663678308948874,0.7937847375869751,20.12894,20.493894815444946
64,3.2449095249176025,0.8026848,0.7959966659545898,0.0008972965879365802,0.7950278520584106,19.731522,20.400333404541016
65,3.2986361980438232,0.8026848,0.7968886494636536,0.0011460616951808333,0.7958799600601196,19.731522,20.311135053634644
66,3.3422491550445557,0.8026848,0.79804527759552,0.001285959267988801,0.7965041399002075,19.731522,20.195472240447998
67,3.3855245113372803,0.8039849,0.7996307611465454,0.0013285132590681314,0.7979474067687988,19.601513,20.03692388534546
