generation,elapsed_time_sec,best,mean,std,worst,best_error,mean_error
1,0.036965370178222656,0.581905,0.44922399520874023,0.0332331657409668,0.40122103691101074,41.809498,55.07760047912598
2,0.0798945426940918,0.581905,0.4843592345714569,0.02821611613035202,0.4480290412902832,41.809498,51.56407654285431
3,0.11844134330749512,0.5986169,0.512333333492279,0.025284383445978165,0.481881320476532,40.13831,48.766666650772095
4,0.16426897048950195,0.5986169,0.5370973944664001,0.023640675470232964,0.507615327835083,40.13831,46.290260553359985
5,0.20415639877319336,0.6346196,0.5624918937683105,0.02118503674864769,0.5343509912490845,36.53804,43.750810623168945
6,0.25081610679626465,0.6451503,0.5869140625,0.016735058277845383,0.5584386587142944,35.48497,41.30859375
7,0.298107385635376,0.6451503,0.6045862436294556,0.014894453808665276,0.5857008695602417,35.48497,39.54137563705444
8,0.33494043350219727,0.6672473,0.6203314661979675,0.013413802720606327,0.6011631488800049,33.27527,37.96685338020325
9,0.3775935173034668,0.6728258,0.6343815922737122,0.011397499591112137,0.6198603510856628,32.71742,36.561840772628784
10,0.4199512004852295,0.6738229,0.6463467478752136,0.010937472805380821,0.6346195936203003,32.617714,35.36532521247864
11,0.46372127532958984,0.6895657,0.6580248475074768,0.00966017134487629,0.6451503038406372,31.043428,34.19751524925232
12,0.5076277256011963,0.69534856,0.6681923270225525,0.006324093788862228,0.6589200496673584,30.465143,33.18076729774475
13,0.5523824691772461,0.69534856,0.6748054027557373,0.0066597191616892815,0.667393684387207,30.465143,32.51945972442627
14,0.5888247489929199,0.69619304,0.6814794540405273,0.006772360298782587,0.6731243133544922,30.380695,31.852054595947266
15,0.633681058883667,0.7032239,0.6885425448417664,0.004515649285167456,0.6812455654144287,29.677612,31.145745515823364
16,0.6780867576599121,0.7039055,0.6933209300041199,0.003443993628025055,0.6891042590141296,29.609447,30.667906999588013
17,0.7212574481964111,0.708989,0.6973673105239868,0.003091051708906889,0.693778395652771,29.101097,30.26326894760132
18,0.7644162178039551,0.71258235,0.7008374929428101,0.003334946930408478,0.696912407875061,28.741764,29.916250705718994
19,0.8064684867858887,0.72064066,0.7045741677284241,0.003381898393854499,0.7002160549163818,27.935934,29.542583227157593
20,0.8541851043701172,0.7232877,0.7080672383308411,0.004048829898238182,0.7038127183914185,27.67123,29.193276166915894
