generation,elapsed_time_sec,best,mean,std,worst,best_error,mean_error
1,0.03164815902709961,0.54920614,0.4514668583869934,0.03321555256843567,0.40758317708969116,45.079388,54.85331416130066
2,0.07103466987609863,0.5560436,0.484505295753479,0.027589190751314163,0.4492008686065674,44.395638,51.5494704246521
3,0.10933089256286621,0.5751376,0.5120636820793152,0.022877786308526993,0.479442298412323,42.486237,48.79363179206848
4,0.14899682998657227,0.5905628,0.5354660749435425,0.017938876524567604,0.5087195634841919,40.943718,46.45339250564575
5,0.18756556510925293,0.59893817,0.5547969341278076,0.01348797045648098,0.5373468399047852,40.106182,44.52030658721924
6,0.22525787353515625,0.6169456,0.5694875717163086,0.014009655453264713,0.5519793629646301,38.30544,43.05124282836914
7,0.2655932903289795,0.6410238,0.5843870639801025,0.013538572937250137,0.5666099786758423,35.897617,41.561293601989746
8,0.3071889877319336,0.64569294,0.5987693071365356,0.011839892715215683,0.5835003852844238,35.430706,40.123069286346436
9,0.3472161293029785,0.6547649,0.6111190915107727,0.012287524528801441,0.5964959859848022,34.52351,38.88809084892273
10,0.38960957527160645,0.6547649,0.6228456497192383,0.01174107100814581,0.6090875267982483,34.52351,37.71543502807617
11,0.4235072135925293,0.6605429,0.6344068646430969,0.010976514779031277,0.619074821472168,33.94571,36.55931353569031
12,0.46401453018188477,0.6623826,0.6449121236801147,0.007074051070958376,0.6334051489830017,33.76174,35.508787631988525
13,0.5022001266479492,0.66864544,0.6523776054382324,0.005703665316104889,0.6456929445266724,33.135456,34.76223945617676
14,0.540602445602417,0.6707118,0.6584432721138,0.003958377055823803,0.6529470086097717,32.928818,34.155672788619995
15,0.5815069675445557,0.67695904,0.6629959344863892,0.003938987385481596,0.65754634141922,32.304096,33.700406551361084
16,0.6208226680755615,0.6819641,0.6673682332038879,0.00404775608330965,0.6623826026916504,31.80359,33.263176679611206
17,0.6608691215515137,0.682158,0.6716084480285645,0.0036391408648341894,0.6666800379753113,31.7842,32.839155197143555
18,0.7007369995117188,0.6908469,0.6757146120071411,0.00364502496086061,0.6710075736045837,30.915308,32.42853879928589
19,0.7413926124572754,0.6938995,0.6794901490211487,0.0038042364176362753,0.6755599975585938,30.610048,32.05098509788513
20,0.7808985710144043,0.6973657,0.6835981607437134,0.004161000717431307,0.6786482334136963,30.26343,31.640183925628662
21,0.8200674057006836,0.69936156,0.6879355311393738,0.0041674720123410225,0.6821972131729126,30.063843,31.206446886062622
22,0.8606538772583008,0.7032126,0.6923821568489075,0.003229940077289939,0.6876362562179565,29.678738,30.761784315109253
23,0.9006962776184082,0.70326114,0.6959031820297241,0.002960552927106619,0.6917623281478882,29.673885,30.409681797027588
24,0.9426794052124023,0.71093315,0.6992003321647644,0.002936013974249363,0.6952670812606812,28.906685,30.07996678352356
25,0.9835772514343262,0.71093315,0.7024117708206177,0.002642314415425062,0.6991482973098755,28.906685,29.758822917938232
26,1.0171880722045898,0.7154423,0.7050108909606934,0.0027356669306755066,0.7020692825317383,28.45577,29.498910903930664
27,1.0577330589294434,0.7303393,0.7080813646316528,0.0034156586043536663,0.7040469646453857,26.966072,29.191863536834717
28,1.0964901447296143,0.7357824,0.7118852138519287,0.004223644267767668,0.7075316905975342,26.42176,28.81147861480713
29,1.1369028091430664,0.7357824,0.7160631418228149,0.005534106865525246,0.7107492685317993,26.42176,28.393685817718506
30,1.1682395935058594,0.7374556,0.721174955368042,0.005926354322582483,0.7145525217056274,26.25444,27.8825044631958
31,1.2078428268432617,0.7401737,0.7272636294364929,0.004936986602842808,0.7193944454193115,25.98263,27.273637056350708
32,1.247542381286621,0.7418673,0.7324358820915222,0.003189424052834511,0.7279878854751587,25.81327,26.75641179084778
33,1.2870709896087646,0.74202085,0.7358686923980713,0.0026834807358682156,0.7316610217094421,25.797916,26.41313076019287
34,1.3277785778045654,0.7452773,0.7383434176445007,0.0020384741947054863,0.7357823848724365,25.472271,26.165658235549927
35,1.3974556922912598,0.7493684,0.7404583692550659,0.0017091286135837436,0.7379838228225708,25.063156,25.954163074493408
36,1.4387691020965576,0.7493684,0.7422061562538147,0.0020813969895243645,0.7401736974716187,25.063156,25.77938437461853
37,1.4716942310333252,0.75225157,0.7442829012870789,0.002571068238466978,0.741844654083252,24.774843,25.571709871292114
38,1.5119593143463135,0.7540019,0.7470090985298157,0.0023006105329841375,0.7436655759811401,24.599808,25.299090147018433
39,1.5503981113433838,0.76080114,0.7493612766265869,0.0019305277382954955,0.7468348741531372,23.919886,25.06387233734131
40,1.5899198055267334,0.76080114,0.7513060569763184,0.0021332772448658943,0.7492628693580627,23.919886,24.869394302368164
41,1.6226632595062256,0.7644032,0.7534281015396118,0.0027916852850466967,0.7506865859031677,23.559677,24.65718984603882
42,1.6630280017852783,0.7644032,0.756000816822052,0.0030945944599807262,0.7524884343147278,23.559677,24.3999183177948
43,1.694701910018921,0.7656405,0.7588499784469604,0.002928482834249735,0.7549666166305542,23.435951,24.115002155303955
44,1.7343933582305908,0.7671251,0.7618470191955566,0.0015235405880957842,0.7594311833381653,23.287487,23.815298080444336
45,1.773467779159546,0.7683679,0.7632925510406494,0.0013608940644189715,0.7614490389823914,23.163212,23.67074489593506
46,1.8135836124420166,0.7696892,0.7647334337234497,0.0012726952554658055,0.7631608247756958,23.03108,23.52665662765503
47,1.853760004043579,0.77505785,0.7660306096076965,0.0014811152359470725,0.764403223991394,22.494215,23.396939039230347
48,1.8926527500152588,0.77505785,0.7675396203994751,0.001625575008802116,0.7657219767570496,22.494215,23.24603796005249
49,1.9264347553253174,0.77872944,0.7692276835441589,0.001872095512226224,0.7671951055526733,22.127056,23.077231645584106
50,1.9649755954742432,0.7803073,0.7710894346237183,0.002291293814778328,0.7686744332313538,21.96927,22.891056537628174
51,2.0038790702819824,0.7839745,0.7733955383300781,0.0025606469716876745,0.7703714966773987,21.602547,22.660446166992188
