generation,elapsed_time_sec,best,mean,std,worst,best_error,mean_error
1,0.032700300216674805,0.53879285,0.4466972053050995,0.030554160475730896,0.40527236461639404,46.120716,55.33027946949005
2,0.0692751407623291,0.53879285,0.4764936566352844,0.026225799694657326,0.4446837902069092,46.120716,52.35063433647156
3,0.09894108772277832,0.5591683,0.5022587180137634,0.020456012338399887,0.4722217321395874,44.08317,49.77412819862366
4,0.13512516021728516,0.5771638,0.5240006446838379,0.01729344017803669,0.501133382320404,42.28362,47.59993553161621
5,0.17340421676635742,0.60055816,0.5424110293388367,0.01743786409497261,0.5229123830795288,39.944183,45.75889706611633
6,0.2102208137512207,0.6085925,0.5597124099731445,0.0169084370136261,0.5387928485870361,39.140747,44.02875900268555
7,0.24722576141357422,0.6190856,0.5759142637252808,0.01474422961473465,0.5572214126586914,38.09144,42.408573627471924
8,0.28478169441223145,0.64082646,0.5915815234184265,0.013801219873130322,0.5730975866317749,35.917355,40.84184765815735
9,0.31953001022338867,0.66119397,0.6056232452392578,0.012554089538753033,0.5900150537490845,33.880604,39.43767547607422
10,0.3559279441833496,0.66119397,0.6179199814796448,0.012241354212164879,0.6015479564666748,33.880604,38.20800185203552
11,0.3849472999572754,0.6739926,0.6309251189231873,0.012410764582455158,0.6163524985313416,32.600742,36.907488107681274
12,0.42043519020080566,0.67614424,0.6436119675636292,0.011837403289973736,0.6286611557006836,32.385574,35.638803243637085
13,0.4575212001800537,0.69674826,0.6553470492362976,0.01047984603792429,0.6408264636993408,30.325174,34.46529507637024
14,0.4931333065032959,0.69674826,0.6643794178962708,0.008859582245349884,0.6534751653671265,30.325174,33.562058210372925
15,0.523667573928833,0.69674826,0.6733370423316956,0.008377708494663239,0.6633676886558533,30.325174,32.666295766830444
16,0.5591616630554199,0.6973198,0.6811403036117554,0.007756268139928579,0.6721910238265991,30.268019,31.885969638824463
17,0.5998966693878174,0.7011591,0.6880631446838379,0.00643617007881403,0.678939938545227,29.884089,31.19368553161621
18,0.6373355388641357,0.70406646,0.6942873001098633,0.0033877671230584383,0.6877684593200684,29.593355,30.571269989013672
19,0.6727092266082764,0.7059299,0.697666347026825,0.002329530194401741,0.6944870948791504,29.407013,30.233365297317505
20,0.7091295719146729,0.70930934,0.6999014019966125,0.002772725885733962,0.6967906951904297,29.069065,30.009859800338745
21,0.7461245059967041,0.71122,0.7025639414787292,0.00260410294868052,0.6993013024330139,28.877998,29.743605852127075
22,0.7821505069732666,0.7127842,0.7050061821937561,0.002528789918869734,0.7018587589263916,28.721582,29.49938178062439
23,0.8178138732910156,0.71428025,0.7074650526046753,0.0024333465844392776,0.7046260833740234,28.571976,29.25349473953247
24,0.8549766540527344,0.7157459,0.7099184393882751,0.0021292034070938826,0.7069498300552368,28.425407,29.008156061172485
25,0.8897140026092529,0.7182834,0.7120549082756042,0.0018380263354629278,0.7095417976379395,28.171658,28.794509172439575
26,0.9263730049133301,0.7203392,0.7140613198280334,0.0020070779137313366,0.7116637229919434,27.966082,28.593868017196655
27,0.9633402824401855,0.725522,0.7161584496498108,0.0021036798134446144,0.7138569355010986,27.447802,28.38415503501892
28,0.9985566139221191,0.725522,0.7184026837348938,0.00214809225872159,0.7156463265419006,27.447802,28.15973162651062
29,1.0284676551818848,0.7272334,0.7206282615661621,0.002053540665656328,0.7182267904281616,27.276659,27.93717384338379
30,1.065180778503418,0.72967637,0.7226884961128235,0.0019940196070820093,0.7203391790390015,27.032364,27.73115038871765
31,1.1000256538391113,0.7316104,0.7246672511100769,0.00204535573720932,0.7222352027893066,26.838959,27.53327488899231
32,1.134732723236084,0.7319257,0.7267214059829712,0.0019480374176055193,0.7243040800094604,26.807426,27.32785940170288
33,1.1713027954101562,0.73657393,0.7287800312042236,0.001939651439897716,0.7264394164085388,26.342606,27.121996879577637
34,1.2080614566802979,0.7383439,0.7307838201522827,0.002092358423396945,0.7285698652267456,26.165611,26.92161798477173
35,1.2437527179718018,0.7383777,0.7327223420143127,0.002260043052956462,0.7301775217056274,26.162231,26.727765798568726
36,1.280320644378662,0.74300104,0.7350528240203857,0.0021835004445165396,0.7320787906646729,25.699896,26.494717597961426
37,1.3166131973266602,0.74377936,0.7374570965766907,0.002230707323178649,0.7349529266357422,25.622065,26.254290342330933
38,1.3528544902801514,0.7485192,0.7396816611289978,0.002436593873426318,0.7369304895401001,25.148083,26.03183388710022
39,1.3901991844177246,0.74997663,0.7422301769256592,0.002315458608791232,0.7388784289360046,25.002337,25.776982307434082
40,1.4262933731079102,0.75055957,0.744413435459137,0.0019797927234321833,0.7424201965332031,24.944042,25.558656454086304
41,1.4629783630371094,0.75082886,0.7460920214653015,0.002028008922934532,0.7437430620193481,24.917114,25.39079785346985
42,1.499887228012085,0.7537804,0.7480955123901367,0.00162469781935215,0.7455744743347168,24.621958,25.190448760986328
43,1.5399024486541748,0.75513965,0.7497612237930298,0.0013370673405006528,0.7482470273971558,24.486034,25.02387762069702
44,1.5793378353118896,0.7563099,0.7511310577392578,0.0014958461979404092,0.7495265007019043,24.369007,24.88689422607422
45,1.6182172298431396,0.7580934,0.7526294589042664,0.0017102380516007543,0.750764787197113,24.190659,24.737054109573364
46,1.6582975387573242,0.76085216,0.7545104622840881,0.0015741082606837153,0.7524347305297852,23.914783,24.548953771591187
47,1.7112104892730713,0.76085216,0.7560723423957825,0.0015538466395810246,0.7542543411254883,23.914783,24.392765760421753
48,1.7529454231262207,0.7612792,0.7575000524520874,0.0013945243554189801,0.7557253837585449,23.872078,24.24999475479126
49,1.793147325515747,0.76269203,0.758906900882721,0.0011865530395880342,0.75739586353302,23.730797,24.109309911727905
50,1.8307132720947266,0.7633983,0.7600811719894409,0.0010464024962857366,0.7587814331054688,23.660172,23.991882801055908
51,1.8681640625,0.7638628,0.761147141456604,0.0009177498868666589,0.759952187538147,23.613722,23.8852858543396
52,1.9035179615020752,0.7638628,0.762053370475769,0.0007911616703495383,0.7609551548957825,23.613722,23.794662952423096
53,1.933159351348877,0.7675231,0.7628655433654785,0.0006647899281233549,0.7620846629142761,23.247688,23.71344566345215
54,1.9689650535583496,0.7675231,0.7635161280632019,0.0006585369119420648,0.7627085447311401,23.247688,23.64838719367981
55,1.9992833137512207,0.7675231,0.7641066312789917,0.0008184289326891303,0.7634537816047668,23.247688,23.58933687210083
56,2.028365135192871,0.76993054,0.7648624777793884,0.0013046655803918839,0.7638504505157471,23.006947,23.513752222061157
57,2.0657787322998047,0.7705077,0.7660508751869202,0.0017731586704030633,0.7643640041351318,22.94923,23.394912481307983
58,2.1028449535369873,0.7742926,0.7678034901618958,0.001818633871152997,0.7653509378433228,22.570742,23.219650983810425
59,2.139752149581909,0.7746944,0.7696448564529419,0.0014649751828983426,0.7676103115081787,22.530561,23.03551435470581
60,2.1762733459472656,0.77502835,0.7709751129150391,0.0015913349343463778,0.7695887088775635,22.497166,22.902488708496094
61,2.212284564971924,0.7752787,0.7723944187164307,0.0016866846708580852,0.7702986001968384,22.472132,22.760558128356934
62,2.2487003803253174,0.7779094,0.774043619632721,0.0007688682526350021,0.7725265026092529,22.20906,22.595638036727905
63,2.2844064235687256,0.7782637,0.7747491002082825,0.0005884394631721079,0.7741479277610779,22.173632,22.525089979171753
64,2.32126784324646,0.77903473,0.7753005623817444,0.0008706675725989044,0.7746371626853943,22.096527,22.46994376182556
65,2.3582775592803955,0.77964467,0.7760195732116699,0.001219147932715714,0.7750570774078369,22.035534,22.398042678833008
66,2.3941478729248047,0.78162336,0.7770268321037292,0.0014324263902381063,0.7755551338195801,21.837664,22.297316789627075
67,2.4309914112091064,0.7823228,0.7786480784416199,0.0012241387739777565,0.7764459252357483,21.767717,22.135192155838013
68,2.4677255153656006,0.78256226,0.7798278331756592,0.0010268890764564276,0.7786773443222046,21.743774,22.017216682434082
