generation,elapsed_time_sec,best,mean,std,worst,best_error,mean_error
1,0.0049059391021728516,0.51492023,0.44031113386154175,0.03384801372885704,0.39832645654678345,48.507977,55.968886613845825
2,0.016027450561523438,0.53894657,0.47254928946495056,0.02878275141119957,0.43752169609069824,46.105343,52.745071053504944
3,0.02756643295288086,0.53894657,0.5003319978713989,0.01979021355509758,0.4736133813858032,46.105343,49.96680021286011
4,0.03260970115661621,0.54259324,0.5161358118057251,0.0162834282964468,0.49713850021362305,45.740677,48.38641881942749
5,0.04613232612609863,0.5592673,0.5323896408081055,0.011610401794314384,0.5149202346801758,44.073273,46.76103591918945
6,0.05798482894897461,0.58087593,0.5442315340042114,0.010564053431153297,0.5351775884628296,41.912407,45.57684659957886
7,0.06865787506103516,0.58087593,0.552266001701355,0.013783231377601624,0.5391189455986023,41.912407,44.7733998298645
8,0.07369017601013184,0.58087593,0.5657793879508972,0.010490112006664276,0.5498315095901489,41.912407,43.42206120491028
9,0.0788278579711914,0.58162385,0.5724018812179565,0.0066857729107141495,0.5637855529785156,41.837616,42.759811878204346
10,0.0902864933013916,0.58702636,0.5794051885604858,0.0038171305786818266,0.571760356426239,41.297363,42.059481143951416
11,0.1015925407409668,0.58789456,0.5822594165802002,0.002291946904733777,0.5808759331703186,41.210545,41.77405834197998
12,0.11286616325378418,0.59579927,0.5844977498054504,0.004174430854618549,0.5812139511108398,40.420074,41.550225019454956
13,0.12371087074279785,0.5958699,0.5887880325317383,0.0044513908214867115,0.5831640958786011,40.41301,41.12119674682617
14,0.13539719581604004,0.60110736,0.5933864116668701,0.0035511201713234186,0.5875879526138306,39.889263,40.66135883331299
15,0.14642667770385742,0.60110736,0.5968772768974304,0.0019061731873080134,0.5953624844551086,39.889263,40.31227231025696
16,0.15136170387268066,0.6014714,0.5983051061630249,0.002116762800142169,0.5959727764129639,39.85286,40.16948938369751
17,0.1626126766204834,0.6054535,0.6007049679756165,0.0016206977888941765,0.5975626707077026,39.45465,39.929503202438354
18,0.1737992763519287,0.6054535,0.601958155632019,0.0012922987807542086,0.6011073589324951,39.45465,39.804184436798096
19,0.1782524585723877,0.6054535,0.6026576161384583,0.0013855107827112079,0.6014714241027832,39.45465,39.734238386154175
20,0.18270206451416016,0.6088754,0.604106068611145,0.001786688226275146,0.602195143699646,39.11246,39.5893931388855
21,0.19473910331726074,0.6088754,0.6056367754936218,0.0012392987264320254,0.6042605638504028,39.11246,39.43632245063782
22,0.20004677772521973,0.61031425,0.6069428324699402,0.0016991710290312767,0.6054534912109375,38.968575,39.30571675300598
23,0.21149134635925293,0.620456,0.6099296808242798,0.0037129325792193413,0.6065250039100647,37.954403,39.00703191757202
24,0.22265195846557617,0.620456,0.6148425340652466,0.0033600949682295322,0.6100645065307617,37.954403,38.51574659347534
25,0.22754359245300293,0.6238243,0.61815345287323,0.0021590841934084892,0.6159577965736389,37.61757,38.184654712677
26,0.23965239524841309,0.6238243,0.619949460029602,0.0018275026232004166,0.6173815131187439,37.61757,38.005053997039795
27,0.24457335472106934,0.6238243,0.6212418675422668,0.0012469944776967168,0.6203513145446777,37.61757,37.875813245773315
28,0.24897503852844238,0.6239943,0.6224974393844604,0.0011171558871865273,0.6207325458526611,37.60057,37.750256061553955
29,0.2597391605377197,0.62442464,0.6233684420585632,0.0006169112166389823,0.6222680807113647,37.557537,37.66315579414368
30,0.27077746391296387,0.6295497,0.6242507100105286,0.0012796914670616388,0.6234390139579773,37.045033,37.574928998947144
