generation,elapsed_time_sec,best,mean,std,worst,best_error,mean_error
1,0.03430509567260742,0.53566915,0.4480106830596924,0.027994858101010323,0.40696150064468384,46.433086,55.19893169403076
2,0.07450652122497559,0.56505513,0.4769629240036011,0.023571109399199486,0.44765931367874146,43.494488,52.30370759963989
3,0.11516547203063965,0.568508,0.5004337430000305,0.019766278564929962,0.4757622480392456,43.149197,49.95662569999695
4,0.157196044921875,0.568508,0.5186963677406311,0.017707789316773415,0.49685871601104736,43.149197,48.13036322593689
5,0.18976688385009766,0.5808494,0.5358336567878723,0.015948332846164703,0.5151887536048889,41.91506,46.41663432121277
6,0.23273777961730957,0.60452557,0.5511768460273743,0.013936986215412617,0.5335184335708618,39.547443,44.88231539726257
7,0.27418065071105957,0.62184393,0.5656949281692505,0.01131125446408987,0.5497523546218872,37.815605,43.43050718307495
8,0.3160834312438965,0.63397443,0.5773954391479492,0.012768986634910107,0.5650551319122314,36.60256,42.26045608520508
9,0.3587911128997803,0.6424235,0.5902343988418579,0.014055960811674595,0.5746937990188599,35.75765,40.97656011581421
10,0.40160274505615234,0.6481088,0.6036993265151978,0.014717862010002136,0.587165355682373,35.18912,39.630067348480225
11,0.441814661026001,0.65350926,0.6174150109291077,0.013541151769459248,0.5995712280273438,34.649075,38.25849890708923
12,0.4832489490509033,0.6612107,0.6307629346847534,0.01066935807466507,0.6150751113891602,33.87893,36.92370653152466
13,0.5232141017913818,0.6616324,0.6411644816398621,0.008358864113688469,0.6301500201225281,33.836758,35.883551836013794
14,0.563776969909668,0.6711141,0.64921635389328,0.006941011641174555,0.6392141580581665,32.88859,35.078364610672
15,0.604494571685791,0.67430377,0.6560318470001221,0.006173233035951853,0.6481087803840637,32.569622,34.39681529998779
16,0.6491210460662842,0.68199337,0.6623262763023376,0.006055999547243118,0.654731273651123,31.800663,33.767372369766235
17,0.6897635459899902,0.69464755,0.668464183807373,0.0059931338764727116,0.6612107157707214,30.535244,33.153581619262695
18,0.7317924499511719,0.69511116,0.6746646165847778,0.0058104800991714,0.667620062828064,30.488884,32.53353834152222
19,0.7749185562133789,0.69511116,0.6801450848579407,0.005956160370260477,0.6732532978057861,30.488884,31.985491514205933
20,0.8095872402191162,0.6991898,0.6859981417655945,0.005246283952146769,0.6788690090179443,30.081022,31.40018582344055
21,0.8500344753265381,0.7040111,0.6908676028251648,0.004009887110441923,0.685021698474884,29.598892,30.91323971748352
22,0.8903412818908691,0.7040111,0.6951872110366821,0.002724038204178214,0.6910792589187622,29.598892,30.481278896331787
23,0.9371054172515869,0.7094921,0.6979764103889465,0.002727337647229433,0.6946475505828857,29.05079,30.202358961105347
24,0.9789035320281982,0.71061516,0.7007676362991333,0.0028563826344907284,0.6973811984062195,28.938484,29.92323637008667
25,1.0212116241455078,0.7114064,0.7034213542938232,0.00293528288602829,0.6997681856155396,28.85936,29.657864570617676
26,1.061417818069458,0.7128505,0.7063763737678528,0.0025507155805826187,0.7032228112220764,28.714949,29.36236262321472
27,1.1043660640716553,0.71807843,0.7091190814971924,0.002411199500784278,0.7057453393936157,28.192156,29.08809185028076
28,1.1460559368133545,0.7187518,0.7115538120269775,0.002201744122430682,0.7091235518455505,28.12482,28.844618797302246
29,1.1866021156311035,0.7200929,0.7137041687965393,0.002210398903116584,0.7109229564666748,27.990711,28.62958312034607
30,1.2291772365570068,0.72225296,0.7161173224449158,0.002213394967839122,0.7130652666091919,27.774704,28.388267755508423
31,1.2686827182769775,0.7282851,0.7185330390930176,0.0021876583341509104,0.7158321142196655,27.171494,28.146696090698242
32,1.3087444305419922,0.7324624,0.7210227847099304,0.0026293224655091763,0.7181249856948853,26.75376,27.897721529006958
33,1.350475549697876,0.73344684,0.7238170504570007,0.0030713758897036314,0.7203763127326965,26.655315,27.618294954299927
34,1.3903439044952393,0.7369108,0.7270236611366272,0.003142024390399456,0.7232228517532349,26.308918,27.29763388633728
35,1.4332809448242188,0.7393122,0.7300914525985718,0.002899622544646263,0.7262115478515625,26.068783,26.990854740142822
36,1.472827672958374,0.74133956,0.7332198619842529,0.0025652959011495113,0.7297433018684387,25.866043,26.678013801574707
37,1.5223331451416016,0.7447422,0.7358013391494751,0.0024632755666971207,0.7324802875518799,25.525778,26.41986608505249
38,1.5649685859680176,0.74678826,0.7386768460273743,0.0024918054696172476,0.7355861663818359,25.321175,26.132315397262573
39,1.6063330173492432,0.74843705,0.7411546111106873,0.0024183867499232292,0.7380441427230835,25.156296,25.884538888931274
40,1.6467628479003906,0.75469077,0.7437328100204468,0.002245587995275855,0.7408217191696167,24.530924,25.626718997955322
41,1.6885206699371338,0.75486135,0.746272623538971,0.0023212323430925608,0.743563175201416,24.513865,25.372737646102905
42,1.7303941249847412,0.75486135,0.7485520243644714,0.0023953337222337723,0.7457865476608276,24.513865,25.144797563552856
43,1.7632219791412354,0.75832635,0.7507963180541992,0.0023401824291795492,0.7479825019836426,24.167364,24.920368194580078
44,1.8025665283203125,0.7598562,0.7531241178512573,0.0020420399960130453,0.7503468990325928,24.014378,24.687588214874268
45,1.8434703350067139,0.76375705,0.7553215622901917,0.0017599582206457853,0.7529501914978027,23.624294,24.467843770980835
46,1.883918046951294,0.76375705,0.7571297883987427,0.0017557094106450677,0.7548613548278809,23.624294,24.287021160125732
47,1.9174656867980957,0.76635796,0.759249746799469,0.0020516624208539724,0.7567993998527527,23.364204,24.0750253200531
48,1.9581711292266846,0.7690015,0.761234700679779,0.0021231144201010466,0.7587680220603943,23.099852,23.876529932022095
49,1.9990551471710205,0.7690015,0.7632408142089844,0.0020441801752895117,0.7606437802314758,23.099852,23.675918579101562
50,2.0297904014587402,0.7706596,0.7652272582054138,0.0018237464828416705,0.7628747224807739,22.934038,23.477274179458618
51,2.0703492164611816,0.7745229,0.7671794891357422,0.0016884497599676251,0.7650050520896912,22.54771,23.28205108642578
52,2.111936569213867,0.7745229,0.7689874172210693,0.0016246747691184282,0.7670218348503113,22.54771,23.101258277893066
53,2.14516544342041,0.77831435,0.7706798911094666,0.0017494730418547988,0.7686669826507568,22.168564,22.932010889053345
54,2.1852965354919434,0.7784772,0.7724046111106873,0.0019144739490002394,0.7703960537910461,22.15228,22.759538888931274
55,2.2256593704223633,0.7791403,0.774253249168396,0.0020053728949278593,0.7718585729598999,22.08597,22.5746750831604
56,2.265285015106201,0.78218347,0.7762971520423889,0.0017989978659898043,0.7739047408103943,21.781652,22.37028479576111
57,2.305274248123169,0.7824211,0.7781675457954407,0.001388785196468234,0.7762332558631897,21.757889,22.183245420455933
58,2.3464839458465576,0.7833022,0.7794747352600098,0.0013235831866040826,0.7782023549079895,21.66978,22.052526473999023
59,2.387192487716675,0.7865479,0.7808209657669067,0.0013404198689386249,0.7791028022766113,21.345211,21.917903423309326
60,2.4284794330596924,0.7865479,0.7822161912918091,0.0012209763517603278,0.7806814908981323,21.345211,21.778380870819092
61,2.4624738693237305,0.7890476,0.7834558486938477,0.001168853952549398,0.7821834683418274,21.09524,21.654415130615234
62,2.5149786472320557,0.7890476,0.784692108631134,0.0011750420089811087,0.7832366228103638,21.09524,21.530789136886597
63,2.5558958053588867,0.7890476,0.7858926057815552,0.0010924197267740965,0.7845600843429565,21.09524,21.410739421844482
64,2.5911195278167725,0.79069626,0.7870269417762756,0.001082626637071371,0.7857974171638489,20.930374,21.297305822372437
65,2.630176544189453,0.79069626,0.7880893349647522,0.0010079211788251996,0.7866665720939636,20.930374,21.19106650352478
66,2.6638453006744385,0.7936095,0.7891273498535156,0.0008801736403256655,0.7880274057388306,20.63905,21.087265014648438
67,2.7030222415924072,0.7936095,0.7900237441062927,0.0009784204885363579,0.7890475988388062,20.63905,20.997625589370728
68,2.7371387481689453,0.7936095,0.7909404039382935,0.0010017104214057326,0.7897845506668091,20.63905,20.905959606170654
69,2.7696728706359863,0.79432017,0.7918245196342468,0.0009889114880934358,0.7906962633132935,20.567984,20.817548036575317
70,2.808392286300659,0.7972598,0.7929138541221619,0.0010084277018904686,0.791663646697998,20.27402,20.708614587783813
71,2.849616289138794,0.79944557,0.7940079569816589,0.0011206036433577538,0.7927843332290649,20.055443,20.599204301834106
72,2.8903465270996094,0.79944557,0.7950907349586487,0.0012927332427352667,0.7936105728149414,20.055443,20.490926504135132
73,2.9226181507110596,0.8025559,0.7962724566459656,0.0014053448103368282,0.7947106957435608,19.744408,20.372754335403442
74,2.960000991821289,0.8025559,0.7976914644241333,0.0014572995714843273,0.7959351539611816,19.744408,20.23085355758667
75,2.9922542572021484,0.8042152,0.7991585731506348,0.0015159366885200143,0.7972649931907654,19.57848,20.084142684936523
76,3.0314621925354004,0.80454326,0.8007650971412659,0.0013101091608405113,0.7991665601730347,19.545673,19.923490285873413
77,3.0706090927124023,0.80547714,0.8020986914634705,0.0010650346521288157,0.8005393147468567,19.452286,19.790130853652954
78,3.1101796627044678,0.80773777,0.8032115697860718,0.0009389579063281417,0.8021286725997925,19.226223,19.678843021392822
79,3.150256872177124,0.81014997,0.8041964769363403,0.0011440181406214833,0.802923321723938,18.985003,19.580352306365967
80,3.1941187381744385,0.8105352,0.8054565191268921,0.0014547135215252638,0.8041190505027771,18.94648,19.45434808731079
81,3.2351062297821045,0.8118317,0.8069023489952087,0.0016883753705769777,0.8050853610038757,18.81683,19.309765100479126
82,3.2729737758636475,0.8118317,0.8087180256843567,0.001421162043698132,0.8064734935760498,18.81683,19.12819743156433
83,3.304624557495117,0.8118317,0.8101919889450073,0.0006239242502488196,0.8090237379074097,18.81683,18.980801105499268
84,3.3364617824554443,0.8127142,0.810746967792511,0.0005339472554624081,0.8101547956466675,18.728579,18.9253032207489
85,3.375366449356079,0.8127142,0.8112508058547974,0.0005095921806059778,0.8106261491775513,18.728579,18.874919414520264
86,3.406935691833496,0.81278455,0.8117539882659912,0.0003576434392016381,0.8112136721611023,18.721544,18.82460117340088
87,3.4459846019744873,0.81709903,0.8121058940887451,0.0004964351537637413,0.8118200898170471,18.290096,18.78941059112549
88,3.484950065612793,0.81709903,0.8124376535415649,0.0006294231279753149,0.8118956089019775,18.290096,18.756234645843506
89,3.5169637203216553,0.81709903,0.813040554523468,0.000834105012472719,0.8123660683631897,18.290096,18.6959445476532
90,3.548982858657837,0.8173609,0.8137215375900269,0.0012388405157253146,0.8127723336219788,18.263912,18.627846240997314
91,3.589653253555298,0.8185839,0.8146734833717346,0.0015200981870293617,0.8133383989334106,18.14161,18.532651662826538
92,3.6288235187530518,0.81861156,0.816005289554596,0.0014539455296471715,0.8139510154724121,18.138844,18.399471044540405
93,3.6687850952148438,0.8197922,0.8174095749855042,0.0005387841374613345,0.8166801333427429,18.020779,18.259042501449585
94,3.7081682682037354,0.81985986,0.8179405331611633,0.0006554219289682806,0.8172361850738525,18.014013,18.205946683883667
95,3.7472634315490723,0.8202753,0.8185998201370239,0.0005908207385800779,0.8177715539932251,17.97247,18.140017986297607
96,3.7879245281219482,0.821075,0.8192198872566223,0.0005409143050201237,0.8185839056968689,17.892498,18.07801127433777
97,3.8304779529571533,0.82150555,0.8197951912879944,0.0005024318234063685,0.8191200494766235,17.849445,18.02048087120056
98,3.871840000152588,0.8222867,0.8203729391098022,0.0005740805645473301,0.8197492361068726,17.771328,17.962706089019775
99,3.908926486968994,0.8230202,0.8210083246231079,0.0005851865862496197,0.820216953754425,17.697979,17.89916753768921
100,3.9493117332458496,0.8241584,0.8216924667358398,0.0006137129967100918,0.8209957480430603,17.584164,17.830753326416016
101,3.988058090209961,0.8241584,0.8222702145576477,0.000633919145911932,0.8215082883834839,17.584164,17.77297854423523
